userid,placeid,datetime,lat,lon,city,category
maia-bittner,estate-coffee-kbenhavn-v,2010-05-18T07:43:45,55.6747289686,12.5597763062,København V,Food:Café
maia-bittner,riccos-kaffebar-copenhagen,2010-05-18T10:38:28,55.6784142,12.5689911,Copenhagen,Food:Coffee Shop
maia-bittner,imperial-copenhagen,2010-05-18T16:23:39,55.6751403587,12.5609350204,Copenhagen,Arts & Entertainment:Movie Theater
maia-bittner,terminal-3-kastrup,2010-05-21T14:06:14,55.629583,12.649375,Kastrup,Travel:Airport
maia-bittner,nrrebro-bryghus-copenhagen,2010-05-21T19:02:15,55.6901032,12.5639191,Copenhagen,Nightlife:Beer Garden
maia-bittner,verde-coffee-and-jeans-kbenhavn,2010-05-22T08:38:45,55.6849088,12.5683124,København,Food:Cafés
maia-bittner,riccos-kaffebar-copenhagen,2010-05-22T08:55:25,55.6784142,12.5689911,Copenhagen,Food:Coffee Shop
maia-bittner,morgenstedet-copenhagen,2010-05-22T11:15:20,55.6740247,12.6034369,Copenhagen,Food:Vegetarian / Vegan
maia-bittner,tivoli-copenhagen,2010-05-22T18:11:26,55.6747859,12.5655033,Copenhagen,Parks & Outdoors:Garden
maia-bittner,flledparken-elektronisk-scene,2010-05-22T22:19:59,55.699936,12.566906,NULL,Arts & Entertainment:Music Venue
maia-bittner,cafe-alma-copenhagen,2010-05-23T10:53:45,55.6654775974,12.5785195827,Copenhagen,Food:Scandinavian
maia-bittner,det-lille-apotek-kbenhavn,2010-05-23T16:56:24,55.680403,12.574498,København,Food:Scandinavian
maia-bittner,cap-horn-kbenhavn,2010-05-23T17:32:10,55.6795482,12.5908149,København,Food:Other - Food
maia-bittner,granola-copenhagen,2010-05-24T08:32:38,55.6733574,12.5499257,Copenhagen,Food:Coffee Shop
maia-bittner,riccos-kaffebar-copenhagen,2010-05-24T09:52:01,55.6784142,12.5689911,Copenhagen,Food:Coffee Shop
maia-bittner,riccos-kaffebar-copenhagen,2010-05-25T07:59:07,55.6784142,12.5689911,Copenhagen,Food:Coffee Shop
maia-bittner,von-fressen-copenhagen,2010-05-25T19:52:31,55.6709315,12.5429978,Copenhagen,Food:Café
maia-bittner,soupanatural-copenhagen,2010-05-26T17:09:37,55.679082,12.5688763,Copenhagen,Nightlife:Other - Nightlife
maia-bittner,ingenirhjskolen-i-kbenhavn-ballerup,2010-05-28T09:56:00,55.730783,12.397234,Ballerup,Colleges & Universities:Universities
maia-bittner,dag-h-cafe-restaurant-copenhagen,2010-05-29T19:26:34,55.6953415515,12.5811910629,Copenhagen,Food:Café
maia-bittner,cafe-pax-dag-alle-7,2010-05-29T19:29:54,55.694037,12.583506,NULL,Food:Restaurants
maia-bittner,estate-coffee-kbenhavn-v,2010-05-30T16:01:05,55.6747289686,12.5597763062,København V,Food:Café
maia-bittner,kop-amok-copenhagen,2010-05-30T16:04:32,55.675273,12.56115,Copenhagen,Food:Café
maia-bittner,danske-bank-copenhagen,2010-05-31T09:10:07,55.6734746,12.56088,Copenhagen,Home / Work / Other:Other - Buildings
maia-bittner,riccos-kaffebar-copenhagen,2010-05-31T09:27:56,55.6784142,12.5689911,Copenhagen,Food:Coffee Shop
maia-bittner,tiger-copenhagen-v,2010-05-31T13:59:40,55.676665,12.566428,Copenhagen V,Shops:Miscellaneous Shops
maia-bittner,cafe-apoteket-hellerup,2010-06-01T16:04:36,55.732902,12.5652429,Hellerup,Nightlife:Beer Garden
maia-bittner,copenhagen-international-school-hellerup,2010-06-01T17:42:58,55.7318895,12.5719533,Hellerup,Colleges & Universities:High Schools
maia-bittner,cafe-retro-copenhagen,2010-06-01T18:54:58,55.6768329,12.5758779,Copenhagen,Food:Café
maia-bittner,distortion-kbenhavn,2010-06-02T17:31:40,55.6789641,12.5706092,København,Nightlife:Other - Nightlife
maia-bittner,distortion-kihoskh-kbenhavn-v,2010-06-04T19:31:28,55.6664760521,12.552523613,København V,Arts & Entertainment:Music Venue
maia-bittner,tivoli-fredagsrock-kbenhavn,2010-06-04T19:58:57,55.6747595,12.565412,København,Arts & Entertainment:Music Venue
maia-bittner,distortion-carlsberg,2010-06-05T22:37:28,55.666362,12.533469,NULL,Nightlife:Music Venue
maia-bittner,distortion-carlsberg,2010-06-06T02:13:49,55.666362,12.533469,NULL,Nightlife:Music Venue
maia-bittner,distortion-carlsberg,2010-06-06T02:15:25,55.666362,12.533469,NULL,Nightlife:Music Venue
maia-bittner,ristorante-oasi-ditalia,2010-06-06T10:18:56,55.677216,12.575199,NULL,Food:Italian
maia-bittner,siciliansk-is-kbenhavn,2010-06-08T12:52:11,55.6691429,12.5541121,København,Food:Ice Cream
maia-bittner,francis-pony-copenhagen,2010-06-10T21:40:57,55.6794367,12.5749053,Copenhagen,Nightlife:Lounge
maia-bittner,barbarellah-copenhagen,2010-06-11T18:12:43,55.6831912,12.5662359,Copenhagen,Nightlife:Cocktails / Mixology
maia-bittner,din-nye-ven-copenhagen,2010-06-11T18:26:34,55.6786686,12.5668413,Copenhagen,Nightlife:Bar
maia-bittner,soupanatural-copenhagen,2010-06-11T18:30:03,55.679082,12.5688763,Copenhagen,Nightlife:Other - Nightlife
maia-bittner,von-fressen-copenhagen,2010-06-12T18:06:36,55.6709315,12.5429978,Copenhagen,Food:Café
maia-bittner,zusammen-nonprofit-cafe-lounge-frederiksberg,2010-06-12T20:56:58,55.682158,12.549391,Frederiksberg,Food:Café
maia-bittner,zusammen-nonprofit-cafe-lounge-frederiksberg,2010-06-12T20:57:44,55.682158,12.549391,Frederiksberg,Food:Café
maia-bittner,gefarlich-copenhagen,2010-06-12T21:21:44,55.688784,12.5598638,Copenhagen,Nightlife:Nightclub / Discotheque
maia-bittner,barcelona-kbenhavn,2010-06-13T02:05:01,55.689781,12.560447,København,Nightlife:Bar
maia-bittner,ingenirhjskolen-i-kbenhavn-ballerup,2010-06-14T13:07:30,55.730783,12.397234,Ballerup,Colleges & Universities:Universities
maia-bittner,la-tequila-bar-copenhagen,2010-06-14T22:22:20,55.6813479,12.5812068,Copenhagen,Nightlife:Bar
maia-bittner,la-tequila-bar-copenhagen,2010-06-14T22:26:19,55.6813479,12.5812068,Copenhagen,Nightlife:Bar
maia-bittner,7-eleven-kbenhavn,2010-06-15T00:40:16,55.681144,12.579517,København,Shops:Tobacco & Cigars
maia-bittner,nyhavn-copenhagen,2010-06-16T14:27:58,55.6800736,12.5903369,Copenhagen,Home / Work / Other:Government:Monument / Landmark
maia-bittner,ofelia-beach-copenhagen,2010-06-16T15:29:48,55.6815768414,12.5956535339,Copenhagen,Parks & Outdoors:Beach
maia-bittner,hard-rock-cafe-copenhagen,2010-06-16T17:00:15,55.675031,12.565591,Copenhagen,Nightlife:Bar
maia-bittner,copenhagen-airport-cph-kastrup,2010-06-17T07:14:32,55.6289166245,12.6468515396,Kastrup,Travel Spots:Airports
maia-bittner,starbucks-terminal-3-kastrup,2010-06-17T07:58:43,55.629583,12.649375,Kastrup,Food:Coffee Shop
maia-bittner,copenhagen-airport-cph-kastrup,2010-06-17T12:29:23,55.6289166245,12.6468515396,Kastrup,Travel Spots:Airports
maia-bittner,vor-frelsers-kirke-copenhagen,2010-06-17T13:00:03,55.672633,12.5938161,Copenhagen,Home / Work / Other:Religious:Church
maia-bittner,morgenstedet-copenhagen,2010-06-17T13:48:41,55.6740247,12.6034369,Copenhagen,Food:Vegetarian / Vegan
maia-bittner,cafe-krudthuset-copenhagen,2010-06-17T14:56:25,55.6856938,12.6091212,Copenhagen,Food:Café
maia-bittner,riccos-kaffebar-copenhagen,2010-06-18T11:14:40,55.6784142,12.5689911,Copenhagen,Food:Coffee Shop
maia-bittner,rosenborg-slot-copenhagen,2010-06-18T13:26:24,55.6857624065,12.577586174,Copenhagen,Arts & Entertainment:Museum:History
maia-bittner,ofelia-beach-copenhagen,2010-06-18T14:28:15,55.6815768414,12.5956535339,Copenhagen,Parks & Outdoors:Beach
maia-bittner,huset-ved-kongens-have-copenhagen,2010-06-18T16:27:32,55.683444,12.5779841,Copenhagen,Nightlife:Cocktails / Mixology
maia-bittner,nrrebro-bryghus-copenhagen,2010-06-18T21:17:37,55.6901032,12.5639191,Copenhagen,Nightlife:Beer Garden
maia-bittner,louisiana-museum-of-modern-art-humlebk,2010-06-19T10:52:36,55.9694303716,12.5415050983,Humlebæk,Arts & Entertainment:Museum
maia-bittner,cafe-olai-helsingr,2010-06-19T14:23:58,56.0348329,12.6104528,Helsingør,Food:Cafés
maia-bittner,radhuspladsen-kbenhavn,2010-06-19T18:45:23,55.676186,12.567879,København,Parks & Outdoors:Plaza / Square
maia-bittner,barcelona-kbenhavn,2010-06-20T00:22:59,55.689781,12.560447,København,Nightlife:Bar
maia-bittner,kalaset-copenhagen,2010-06-20T10:46:06,55.684564,12.566694,Copenhagen,Food:Breakfast / Brunch
maia-bittner,tivoli-copenhagen,2010-06-20T20:22:46,55.6747859,12.5655033,Copenhagen,Parks & Outdoors:Garden
maia-bittner,tivolisen,2010-06-20T21:51:43,55.674389,12.568603,NULL,Parks & Outdoors:Lake / Pond
maia-bittner,riccos-kaffebar-copenhagen,2010-06-21T07:40:41,55.6784142,12.5689911,Copenhagen,Food:Coffee Shop
maia-bittner,bornholmstrafikken-rnne-rnne,2010-06-21T11:12:53,55.0993666092,14.6900510788,Rønne,Travel:Other - Travel
maia-bittner,hammershus,2010-06-21T17:53:52,55.273389,14.759388,NULL,Parks & Outdoors:Other - Parks & Outdoor
maia-bittner,copenhagen-airport-cph-kastrup,2010-06-23T07:14:14,55.6289166245,12.6468515396,Kastrup,Travel Spots:Airports
maia-bittner,centre-pompidou-paris,2010-06-26T13:31:37,48.8606069252,2.35224366188,Paris,Arts & Entertainment:Museum:Art
maia-bittner,les-disquaires-paris,2010-06-26T21:21:39,48.8539271,2.3754582,Paris,Nightlife:Dive Bar
maia-bittner,lepicerie-paris,2010-06-28T18:56:37,48.8639509,2.3465139,Paris,Food:French
maia-bittner,boston-logan-international-airport-bos-boston,2010-10-12T14:42:47,42.3683104528,-71.0215473175,Boston,Travel:Airport
maia-bittner,clear-conscience-cafe-c3-cambridge,2010-10-12T15:50:43,42.3648,-71.1026,Cambridge,Food:Coffee Shop
maia-bittner,brandeis-university-waltham,2010-10-12T16:17:22,42.3654,-71.2558,Waltham,Home / Work / Other:School
maia-bittner,wellesley-college-wellesley,2010-10-12T18:39:09,42.296135,-71.309037,Wellesley,College & Education:University
maia-bittner,atomic-bean-cafe-cambridge,2010-10-12T21:12:40,42.3682493,-71.1085557,Cambridge,Food:Coffee Shop
maia-bittner,atomic-bean-cafe-cambridge,2010-10-12T21:13:32,42.3682493,-71.1085557,Cambridge,Food:Coffee Shop
maia-bittner,wasiks-cheese-shop-wellesley,2010-10-15T14:37:04,42.2960535,-71.296916,Wellesley,Shops:Food & Drink:Cheese Shop
maia-bittner,starbucks-wellesley-wellesley,2010-10-15T14:48:29,42.2961,-71.2967,Wellesley,Food:Coffee Shop
maia-bittner,brandeis-university-waltham,2010-10-15T17:58:14,42.3654,-71.2558,Waltham,Home / Work / Other:School
maia-bittner,north-point-park-cambridge,2010-10-15T18:53:36,42.3694581,-71.0717109,Cambridge,Parks & Outdoors:Playground
maia-bittner,apple-store-cambridge,2010-10-15T19:08:17,42.3679141132,-71.0759854317,Cambridge,Shops:Technology
maia-bittner,hubspot-cambridge,2010-10-15T19:51:26,42.3695909,-71.0772713,Cambridge,Home / Work / Other:Corporate / Office
maia-bittner,hubspot-cambridge,2010-10-15T19:51:59,42.3695909,-71.0772713,Cambridge,Home / Work / Other:Corporate / Office
maia-bittner,the-independent-somerville,2010-10-15T22:04:14,42.379752,-71.095212,Somerville,Nightlife:Bar
maia-bittner,ball-square-cafe-somerville,2010-10-16T18:58:42,42.3999842,-71.1124466,Somerville,Food:Breakfast / Brunch
maia-bittner,boston-rock-gym-woburn,2010-10-16T22:10:11,42.499092,-71.138663,Woburn,Home / Work / Other:Gym / Fitness:Gym
maia-bittner,olin-college-needham,2010-10-17T03:35:13,42.2930404013,-71.2642765045,Needham,College & Education:Trade / Tech School
maia-bittner,peets-coffee-tea-wellesley,2010-10-20T17:17:37,42.2965,-71.2947,Wellesley,Food:Coffee Shop
maia-bittner,boston-rock-gym-woburn,2010-10-20T22:47:12,42.499092,-71.138663,Woburn,Home / Work / Other:Gym / Fitness:Gym
maia-bittner,downtown-wine-spirits-somerville,2010-10-22T00:43:19,42.3945809,-71.1213323,Somerville,Shops:Food & Drink:Liquor Store
maia-bittner,diesel-cafe-somerville,2010-10-22T01:16:02,42.3957,-71.1221,Somerville,Food:Coffee Shop
maia-bittner,diesel-cafe-somerville,2010-10-22T14:44:50,42.3957,-71.1221,Somerville,Food:Coffee Shop
maia-bittner,google-cambridge,2010-10-22T20:43:02,42.3628,-71.0876,Cambridge,Home / Work / Other:Corporate / Office
maia-bittner,cyclorama-boston,2010-10-22T23:46:50,42.3443066,-71.0710056,Boston,Arts & Entertainment:Other - Entertainment
maia-bittner,powderhouse-square-somerville,2010-10-23T03:58:13,42.4011131,-71.1167214,Somerville,Parks & Outdoors:Plaza / Square
maia-bittner,neighborhood-restaurant-somerville,2010-10-23T15:19:54,42.3816,-71.0973,Somerville,Food:Spanish
maia-bittner,neighborhood-restaurant-somerville,2010-10-24T19:32:34,42.3816,-71.0973,Somerville,Food:Spanish
maia-bittner,mit-stata-center-cambridge,2010-10-28T13:10:17,42.3618,-71.0916,Cambridge,College & Education:Academic Building
maia-bittner,molly-malones-capitol-hill-saloon-washington,2010-10-30T22:41:50,38.8807988,-76.9951412,Washington,Nightlife:Bar
maia-bittner,7-eleven-college-park,2010-10-31T03:23:48,38.9956687,-76.9319466,College Park,Shops:Food and Drink Shops:Grocery Stores
maia-bittner,baltimorewashington-international-thurgood-marshal,2010-10-31T10:49:16,39.1797115459,-76.6687774658,Baltimore,Travel:Airport
maia-bittner,diesel-cafe-somerville,2010-10-31T15:07:23,42.3957,-71.1221,Somerville,Food:Coffee Shop
maia-bittner,mbta-south-station-boston,2010-10-31T18:15:46,42.3525817797,-71.0554075241,Boston,Travel:Train Station
maia-bittner,boston-logan-international-airport-bos-boston,2010-11-01T15:05:57,42.3683104528,-71.0215473175,Boston,Travel:Airport
maia-bittner,patagonia-boston,2010-11-01T23:45:22,42.3483398,-71.0871168,Boston,Shops:Sports & Outdoors
maia-bittner,mbta-back-bay-station-boston,2010-11-06T14:43:13,42.3473168686,-71.0743761063,Boston,Travel:Train Station
maia-bittner,metrorock-everett,2010-11-06T16:35:28,42.4057,-71.0661,Everett,Home / Work / Other:Gym / Fitness
maia-bittner,annas-taqueria-mit-boston,2010-11-10T01:17:27,42.3592,-71.0937,Boston,Food:Burritos
maia-bittner,the-other-side-cafe-boston,2010-11-10T01:46:17,42.3481093,-71.0895248,Boston,Food:Vegetarian / Vegan
maia-bittner,wasiks-cheese-shop-wellesley,2010-11-11T22:48:41,42.2960535,-71.296916,Wellesley,Shops:Food & Drink:Cheese Shop
maia-bittner,house-of-blues-boston,2010-11-13T01:26:09,42.347185,-71.0957014,Boston,Arts & Entertainment:Music Venue:Rock Club
maia-bittner,boston-beer-works-boston,2010-11-13T03:38:04,42.3470085,-71.0987753,Boston,Nightlife:Brewery / Microbrewery
maia-bittner,flatbread-company-somerville,2010-11-14T02:31:15,42.3956396,-71.123497,Somerville,Food:Pizza
maia-bittner,clear-conscience-cafe-c3-cambridge,2010-11-14T12:45:41,42.3648,-71.1026,Cambridge,Food:Coffee Shop
maia-bittner,mr-ks-wine-and-spirits-newton,2010-11-18T22:27:31,42.3185661678,-71.2119841576,Newton,Shops:Food and Drink Shops:Liquor Stores
maia-bittner,amc-framingham-15-framingham,2010-11-19T03:09:19,42.3030869023,-71.3908338547,Framingham,Arts & Entertainment:Movie Theater:Cineplex
maia-bittner,starbucks-natick,2010-11-19T15:54:42,42.2979765602,-71.3871431351,Natick,Food:Coffee Shop
maia-bittner,whole-foods-market-wellesley,2010-11-19T16:40:34,42.3126747,-71.273713,Wellesley,Shops:Food & Drink:Grocery / Supermarket
maia-bittner,house-of-blues-boston,2010-11-21T01:15:32,42.347185,-71.0957014,Boston,Arts & Entertainment:Music Venue:Rock Club
maia-bittner,cafe-luna-cambridge,2010-11-22T21:44:01,42.3635438,-71.1004872,Cambridge,Shops:Salon / Barbershop
maia-bittner,life-alive-cambridge,2010-11-24T00:52:14,42.3666934,-71.105443,Cambridge,Food:Vegetarian / Vegan
maia-bittner,zuzu-cambridge,2010-11-24T02:23:30,42.3639,-71.1012,Cambridge,Nightlife:Bar
maia-bittner,union-station-worcester-worcester,2010-11-25T00:15:02,42.261577,-71.794624,Worcester,Travel:Subway
maia-bittner,tailgaters-grille-clinton,2010-11-25T00:46:46,42.417481,-71.689045,Clinton,Food:American Restaurants
maia-bittner,simple-man-saloon-clinton,2010-11-25T01:41:36,42.4184919,-71.6845278,Clinton,Nightlife Spots:Bars
maia-bittner,the-spillway-clinton,2010-11-25T04:24:01,42.4184761,-71.6845774,Clinton,Nightlife Spots:Bars
maia-bittner,the-liberty-tavern-clinton,2010-11-25T05:13:14,42.42109,-71.696248,Clinton,Nightlife Spots:Bars
maia-bittner,cafe-luna-cambridge,2010-11-27T20:46:31,42.3635438,-71.1004872,Cambridge,Shops:Salon / Barbershop
maia-bittner,annas-taqueria-mit-boston,2010-12-07T00:06:56,42.3592,-71.0937,Boston,Food:Burritos
maia-bittner,boston-rock-gym-woburn,2010-12-09T00:36:51,42.499092,-71.138663,Woburn,Home / Work / Other:Gym / Fitness:Gym
maia-bittner,dallas-love-field-gate-14-dallas,2010-12-09T04:01:18,32.8464233643,-96.8520784378,Dallas,Travel:Airport
maia-bittner,apple-store-boston,2010-12-09T23:06:40,42.3485221281,-71.0822296143,Boston,Shops:Technology
maia-bittner,cyclorama-boston,2010-12-10T01:37:30,42.3443066,-71.0710056,Boston,Arts & Entertainment:Other - Entertainment
maia-bittner,toro-boston,2010-12-10T04:04:23,42.3370953,-71.0761464,Boston,Food:Spanish
maia-bittner,redbones-barbecue-somerville,2010-12-11T03:29:42,42.395093,-71.122302,Somerville,Food:BBQ
maia-bittner,russell-house-tavern-cambridge,2010-12-18T17:40:57,42.373137668,-71.1195123196,Cambridge,Food:American
maia-bittner,the-other-side-cafe-boston,2010-12-19T00:22:26,42.3481093,-71.0895248,Boston,Food:Vegetarian / Vegan
maia-bittner,bernardi-honda-natick,2010-12-20T20:20:55,42.2994369,-71.3639582,Natick,Shops:Automotive
maia-bittner,wrights-dairy-farm-north-smithfield,2010-12-20T22:25:44,41.983063,-71.5388229,North Smithfield,Great Outdoors:Farms
maia-bittner,boston-logan-international-airport-bos-boston,2010-12-21T20:40:38,42.3683104528,-71.0215473175,Boston,Travel:Airport
maia-bittner,seattletacoma-international-airport-sea-seatac,2010-12-22T05:16:18,47.4439149,-122.3020195,Seatac,Travel:Airport
maia-bittner,anthonys-bellingham,2010-12-24T00:59:56,48.755934,-122.494278,Bellingham,Food:Seafood
maia-bittner,haggen-bellingham,2010-12-24T01:01:53,48.767546,-122.484934,Bellingham,Shops:Food & Drink:Grocery / Supermarket
maia-bittner,nooksack-river-casino-deming,2010-12-24T01:49:50,48.823316,-122.214272,Deming,Arts & Entertainment:Casinos
maia-bittner,community-food-co-op-bellingham,2010-12-26T21:55:42,48.747191,-122.476275,Bellingham,Shops:Food & Drink:Grocery / Supermarket
maia-bittner,woods-coffee-bellingham,2010-12-27T00:10:49,48.731186,-122.503036,Bellingham,Food:Coffee Shop
maia-bittner,trader-joes-bellingham,2010-12-27T00:26:47,48.762366,-122.463893,Bellingham,Shops:Food & Drink:Grocery / Supermarket
maia-bittner,lettered-streets-coffeehouse-bellingham,2010-12-27T15:56:31,48.757248,-122.484867,Bellingham,Food:Coffee Shops
maia-bittner,everybodys-store-van-zandt,2010-12-27T19:40:59,48.7890042,-122.1918238,Van Zandt,Shops:Food and Drink Shops:Delis or Bodegas
maia-bittner,honeymoon-bellingham,2010-12-28T05:06:18,48.7461625,-122.4803919,Bellingham,Nightlife Spots:Wine Bars
maia-bittner,lettered-streets-coffeehouse-bellingham,2010-12-28T22:23:45,48.757248,-122.484867,Bellingham,Food:Coffee Shops
maia-bittner,anthonys-bellingham,2010-12-29T01:19:28,48.755934,-122.494278,Bellingham,Food:Seafood
maia-bittner,bigfoot-java-bellingham,2010-12-30T00:29:12,48.771841,-122.459942,Bellingham,Food:Coffee Shops
maia-bittner,chuckanut-brewery-kitchen-bellingham,2010-12-30T02:59:18,48.753254,-122.485183,Bellingham,Food:Brewery
maia-bittner,le-nails-bellingham,2010-12-30T20:01:25,48.7960436,-122.485981,Bellingham,Shops:Cosmetics Shops
maia-bittner,greyhound-station-bellingham,2010-12-31T00:20:55,48.720326,-122.511211,Bellingham,Travel Spots:Bus Stations
maia-bittner,goodwill-bellevue-bellevue,2010-12-31T19:14:54,47.6272231259,-122.146425247,Bellevue,Shops:Furniture / Home
maia-bittner,stumptown-coffee-roasters-seattle,2010-12-31T20:47:58,47.6119913,-122.3168065,Seattle,Food:Coffee Shop
maia-bittner,stumptown-coffee-roasters-seattle,2010-12-31T20:49:55,47.6119913,-122.3168065,Seattle,Food:Coffee Shop
maia-bittner,tougo-coffee-central-district-seattle,2010-12-31T21:56:10,47.6134,-122.309,Seattle,Food:Coffee Shop
maia-bittner,poco-wine-room-seattle,2011-01-01T02:12:19,47.6152936,-122.3141113,Seattle,Nightlife:Wine Bar
maia-bittner,stumptown-coffee-roasters-seattle,2011-01-01T17:17:18,47.6119913,-122.3168065,Seattle,Food:Coffee Shop
maia-bittner,cafe-presse-seattle,2011-01-01T18:21:53,47.6121955413,-122.317142487,Seattle,Food:French
harj-taggar,red-rock-coffee-mountain-view,2010-10-22T15:34:39,37.393588,-122.078752,Mountain View,Food:Coffee Shop
harj-taggar,901-columbus-caffe-san-francisco,2010-09-09T19:20:40,37.8029,-122.414,San Francisco,Food:Coffee Shop
harj-taggar,crave-san-francisco,2010-09-14T23:01:15,37.7968,-122.422,San Francisco,Food:Coffee Shop
harj-taggar,peets-coffee-san-francisco,2010-09-15T00:13:20,37.7959421,-122.4217911,San Francisco,Food:Coffee Shop
harj-taggar,zarzuela-san-francisco,2010-09-15T03:20:03,37.7993,-122.419,San Francisco,Food:Tapas
harj-taggar,whole-foods-market-san-francisco,2010-09-16T03:08:45,37.7899127847,-122.42357254,San Francisco,Shops:Food & Drink:Grocery / Supermarket
harj-taggar,vertigo-san-francisco,2010-09-17T08:04:04,37.7874854,-122.4200417,San Francisco,Nightlife:Bar
harj-taggar,crave-san-francisco,2010-09-18T21:30:24,37.7968,-122.422,San Francisco,Food:Coffee Shop
harj-taggar,crave-san-francisco,2010-09-19T21:26:36,37.7968,-122.422,San Francisco,Food:Coffee Shop
harj-taggar,thai-thai-noodle-san-francisco,2010-09-21T02:57:46,37.7910126,-122.4174218,San Francisco,Food:Thai
harj-taggar,san-mateo-county-superior-court-central-branch-san,2010-09-21T15:32:15,37.581344,-122.3290441,San Mateo,Home / Work / Other:Government:Courthouse
harj-taggar,the-coffee-bean-tea-leaf-san-francisco,2010-09-21T22:40:37,37.7898433,-122.434048,San Francisco,Food:Coffee Shop
harj-taggar,mayes-oyster-and-steak-house-san-francisco,2010-09-25T07:11:29,37.788272,-122.420534,San Francisco,Food:American
harj-taggar,ruths-chris-steak-house-san-francisco,2010-09-30T02:36:34,37.7904026,-122.4224436,San Francisco,Food:Steakhouse
harj-taggar,elite-cafe-san-francisco,2010-10-03T20:35:22,37.7886,-122.434,San Francisco,Food:Breakfast / Brunch
harj-taggar,hardly-strictly-bluegrass-festival-san-francisco,2010-10-03T22:31:03,37.7692899498,-122.486207485,San Francisco,Arts & Entertainment:Music Venue
harj-taggar,tofu-village-san-francisco,2010-10-04T02:20:26,37.763713,-122.478596,San Francisco,Food:Korean
harj-taggar,sundance-kabuki-cinemas-san-francisco,2010-10-04T05:03:46,37.785131,-122.432756,San Francisco,Arts & Entertainment:Movie Theater:Cineplex
harj-taggar,nara-sushi-san-francisco,2010-10-05T04:32:29,37.7909,-122.421,San Francisco,Food:Sushi
harj-taggar,university-cafe-palo-alto,2010-10-07T17:32:06,37.445774,-122.162058,Palo Alto,Food:New American
harj-taggar,plutos-palo-alto,2010-10-07T20:59:27,37.447695,-122.159826,Palo Alto,Shops:Salon / Barbershop
harj-taggar,playground-san-francisco,2010-10-09T06:36:24,37.7856922,-122.4298231,San Francisco,Nightlife:Karaoke
harj-taggar,san-francisco-international-airport-sfo-san-franci,2010-10-10T17:30:48,37.6163730619,-122.38615036,San Francisco,Travel:Airport
harj-taggar,crema-cafe-cambridge,2010-10-11T15:00:22,42.3733,-71.1204,Cambridge,Food:Coffee Shop
harj-taggar,wagamama-cambridge,2010-10-11T19:24:55,42.3718972122,-71.1207515001,Cambridge,Food:Asian
harj-taggar,ace-hotel-new-york,2010-10-12T20:32:10,40.745626,-73.9882329,New York,Travel:Hotel
harj-taggar,foursquare-hq-new-york,2010-10-13T17:30:17,40.7282750809,-73.9911818504,New York,Home / Work / Other:Corporate / Office:Tech Startup
harj-taggar,argo-tea-cafe-new-york,2010-10-13T18:22:59,40.7407092,-73.9894039,New York,Food:Tea Room
harj-taggar,sammys-roumanian-steakhouse-new-york,2010-10-15T00:11:28,40.720491,-73.993044,New York,Food:Eastern European
harj-taggar,rockwood-music-hall-new-york,2010-10-15T02:59:20,40.7226334,-73.9886414,New York,Arts & Entertainment:Music Venue:Rock Club
harj-taggar,the-jane-hotel-new-york,2010-10-15T05:29:23,40.7381,-74.009,New York,Travel:Hotel
harj-taggar,toyose-san-francisco,2010-10-18T02:43:37,37.7532,-122.505,San Francisco,Food:Korean
harj-taggar,fresca-noe-valley-san-francisco,2010-10-21T03:39:54,37.7514268765,-122.430744767,San Francisco,Food:South American
harj-taggar,starbucks-union-laguna-san-francisco,2010-07-24T22:43:24,37.7977,-122.431,San Francisco,Food:Coffee Shop
harj-taggar,body-mechanix-gym-san-francisco,2010-07-10T17:30:42,37.783304,-122.389867,San Francisco,Home / Work / Other:Gym / Fitness:Gym
harj-taggar,americano-restaurant-bar-san-francisco,2010-07-10T03:46:02,37.7936245,-122.392733,San Francisco,Nightlife:Bar
harj-taggar,nopa-san-francisco,2010-07-09T04:30:02,37.774834,-122.437469,San Francisco,Food:American
harj-taggar,body-mechanix-gym-san-francisco,2010-07-08T16:42:09,37.783304,-122.389867,San Francisco,Home / Work / Other:Gym / Fitness:Gym
harj-taggar,blippy-hq-palo-alto,2010-07-07T18:51:05,37.425542,-122.143668,Palo Alto,Home / Work / Other:Corporate / Office:Tech Startup
harj-taggar,whole-foods-market-palo-alto,2010-07-06T21:22:13,37.441763,-122.158579,Palo Alto,Shops:Food & Drink:Grocery / Supermarket
harj-taggar,justintv-inc-san-francisco,2010-07-01T21:38:22,37.7784,-122.394,San Francisco,Home / Work / Other:Corporate / Office:Tech Startup
harj-taggar,body-mechanix-gym-san-francisco,2010-07-01T15:03:20,37.783304,-122.389867,San Francisco,Home / Work / Other:Gym / Fitness:Gym
harj-taggar,body-mechanix-gym-san-francisco,2010-06-29T15:00:06,37.783304,-122.389867,San Francisco,Home / Work / Other:Gym / Fitness:Gym
harj-taggar,britannia-arms-san-jose,2010-06-27T14:05:55,37.3348112,-121.8934757,San Jose,Nightlife:Bar
harj-taggar,south-beach-cafe-san-francisco,2010-06-26T18:36:52,37.7824,-122.388,San Francisco,Food:Pizza
harj-taggar,body-mechanix-gym-san-francisco,2010-06-26T17:28:44,37.783304,-122.389867,San Francisco,Home / Work / Other:Gym / Fitness:Gym
harj-taggar,amc-loews-metreon-16-san-francisco,2010-06-26T04:57:14,37.7845032391,-122.403488159,San Francisco,Shops:Mall
